iso3c,year,E_total,E_efpv,region,subregion,income_group,SEI,SIDS,lf_part_pct,GreenPotShare,GreenPotSharew,country,gdp_const,gdppc_const,gov_exp_pctgdp,lf_participation,exports_const,imports_const,access_electricity,va_agriculture,va_industry,va_services,adj_savings,gdppc_growth,educ_secondary_complete,pop_0_14_pct,pop_65plus_pct,age_dependency_ratio,urban_pop_pct,fuel_exports_pct_exports,nat_resource_rents_pctgdp,gross_capital_const,gross_capital_pctgdp,hc,rnna,democracy,PR,CL,vulnerability,dge,mimic,gini,va_complete,va_total,hhi_va,open_pct,ays,self_emp_pct,gross_savings_pct,DeltaY,deltalnK,DeltaLnL,DeltaLnGDPpc,LnGDPpc
DOM,2020,4390.655,2470.002,2,5,4,2,2,60.365,0.5625588892773402,0.3395886735122664,Dominican Republic,83287066903.7897,7565.84276444044,21.3975598243477,60.365,14301317454.474,20821754538.0288,100,4927481604.76863,23893598147.8076,47026973587.1169,17.7860630270362,-7.6884057209512,41.8699989318848,27.6825804165948,6.80997065850313,52.6544058344344,82.54,0.324398828760202,1.23931109405337,17314824910.0806,25.3830363870659,NA,NA,5,5,5,0.428911885486521,26.00836753845215,29.73853874206543,0.381,TRUE,75848053339.69313,0.48787691149849055,42.171099665540794,9.150526,43.113709670805,17.680774151541,-0.06956702956452432,-0.30666341481928683,-0.07688127625840213,-0.08000043721058248,8.93139902311613
EGY,2020,26238.958,15855.499999999998,1,8,3,1,1,41.616,0.6042732337160645,0.25147434894327736,Egypt,412213064649.087,3770.86947867421,NA,41.616,67106102683.4595,84779139089.7068,100,44004044337.4228,141254064332.871,215667182256.012,4.42344476309354,1.88111975917718,52.6025886535645,33.4741409316525,4.6911816369123,61.7215527133255,42.783,20.6229583667758,3.25774327235436,57505438718.4066,15.9948639599519,NA,NA,2,2,2,0.3986497817687,29.32846450805664,31.58197975158691,0.402,TRUE,400925290926.3058,0.4255377425715855,36.84629498642038,9.848103,27.3555007058441,8.81415986737314,0.03488599371962664,-0.20799298050267012,-0.013911815372435132,0.018636455024454435,8.235060884798894
FRA,2020,26995.321,19371.491999999995,4,17,1,1,1,54.271,0.7175870218398216,0.3894416526226896,France,2413981867221.76,35709.204585868,51.9636314257982,54.271,729310487602.227,777470960532.807,100,32527218837.1476,402201597167.942,1712845856230.83,5.96989012490859,-7.74056754340876,73.3635330200195,17.439158040113,20.747440901072,61.777215608517,80.975,1.88443469198729,0.0266318650223516,552812789535.574,22.8044182138435,NA,NA,6.5,7,6,0.297289428759604,13.961087226867676,15.36893367767334,0.3,TRUE,2147574672235.9197,0.671425279799101,62.418921558395205,11.688593,12.4044640894016,21.0799731283097,-0.07732008163222304,-0.07192801420285377,-0.012233464534786354,-0.08056565944257343,10.483163766071812
GBR,2020,32614.856,23087.133999999995,4,10,1,1,1,62.543,0.7078717134302231,0.4427242057306645,United Kingdom of Great Britain and Northern Ireland,2831893576021.77,42215.8837450989,48.0124897432167,62.543,829649148118.083,821345651760.774,100,17571874484.2251,542562367980.554,1986690255844.29,NA,-10.6244160168382,79.9100036621094,17.9663259938257,18.6057953275723,57.6593785251194,83.903,7.06424366401815,0.28397504842807,481217664988.255,17.5811486266132,NA,NA,7,7,7,0.281934205873388,11.68957233428955,12.827595710754396,0.314,TRUE,2546824498309.0693,0.653933836102227,58.30002984074586,13.40612,14.5170643208803,18.1396025454888,-0.10866506827978029,-0.12245576585937812,-8.470581220718643e-4,-0.11232265091793003,10.650551821270335
GEO,2020,1689.159,758.1979999999999,3,16,4,1,1,63.399,0.4488612380480463,0.28457353631008087,Georgia,17346401920.57,4659.60925318234,29.0090180561971,63.399,5509752107.93211,9083596409.7287,100,1420891067.40283,3499563568.00933,10986625444.3096,-2.80290719735924,-6.35478715206467,92.4814300537109,21.0003324834193,14.8874851870996,55.9766272791797,59.453,0.379604277824326,0.925523673088172,3915637230.36593,24.6056865974412,NA,NA,4.5,4,5,0.399566201529449,58.18695831298828,61.78791809082031,0.375,TRUE,15907080079.72176,0.5334112290530251,84.12896567532822,12.782204,49.8029879564023,5.51617766976641,-0.06497031339052484,-0.17321648650268529,0.007456872758671018,-0.06565687588520497,8.446686872355555
GRC,2020,3577.789,2251.332,4,14,1,1,1,50.055,0.6292523119725617,0.3149722447578658,Greece,187085880547.56,17486.9513800415,58.0698817576878,50.055,60775329380.9418,72686622626.6129,100,7130059360.48476,28925159718.9371,128615586387.15,-6.93096752205815,-9.00116452681704,65.2699966430664,14.1702935939493,22.3934327342108,57.6385194008422,79.715,21.8705262171051,0.0388459707205932,24320062114.6504,13.5410023084822,NA,NA,6.5,7,6,0.341350852223035,26.0012149810791,30.194629669189453,0.309,TRUE,164670805466.57184,0.6427631985543671,71.33726586792139,11.40853,31.8575131671423,6.14807486792459,-0.09646939761683271,0.0010673322937151397,-0.0158560452061125,-0.09432347655111428,9.76921024636105
IND,2020,386824.866,153828.359,3,13,3,1,1,51.547,0.3976692620375651,0.20498657450250365,India,2533830417086.54,1806.50110583878,NA,51.547,460373305611.94,537490415296.85,96.5,436681199516.655,678212319968.726,1211992853617.59,15.6965733295176,-6.69047102833747,31.7099990844727,26.3453740591996,6.41685302336898,48.725925362152,34.926,10.0306929080613,1.78466920695081,777042897807.489,28.9223840080659,NA,NA,5,6,4,0.456922716512108,15.941047668457031,21.703346252441406,0.405,TRUE,2326886373102.9707,0.39147255882544435,39.38163004831863,6.49488,77.2018325012002,27.2894188790877,-0.059513564279988884,-0.07679864864902086,-0.014215510207316928,-0.06924795074908907,7.499147162731864
IRN,2020,23065.873,14243.251999999997,3,13,4,1,1,41.359,0.6175032698740688,0.2553931773872161,Iran Islamic Republic of,449842285446.341,5127.95975696418,NA,41.359,67636050830.1687,33531999804.262,100,49274609808.5096,139649311738.902,245515267727.607,NA,2.5389746580567,43.7099952697754,23.7741603461688,7.22935544150952,44.9349216202493,75.874,29.1637868954392,23.2391718001181,194297207302.851,42.2489400667992,NA,NA,2,2,2,0.361693380860976,16.17924690246582,18.11566162109375,0.386,TRUE,434439189275.0186,0.4355663484327357,22.489671137529918,10.746183,43.7297768980243,39.298951638331,0.03276035586560866,0.18142014143236906,-0.0625130301259178,0.02507278088365439,8.542463150863819
ISR,2020,3916.563,2795.379,3,16,1,1,1,63.406,0.7137326783713168,0.4525493420481171,Israel,350634465931.993,38049.9903345588,41.699346026319,63.406,107763206466.275,100824494232.666,100,4391153038.03439,71856857253.1196,238136871231.937,18.8788636843267,-3.18721874830878,85.1861190795898,28.0344555732619,12.0528770588893,66.9096172948003,92.587,NA,0.272440677318125,90191920500.8362,24.4509881019354,NA,NA,5.5,6,5,0.301596497973744,19.196041107177734,20.21837615966797,0.342,TRUE,314384881523.091,0.6261959083847306,59.48864728528924,13.442791,11.3094268264384,28.1783738186466,-0.014754368776603854,0.012759843581079622,-0.024767235351194294,-0.03239116269769049,10.54665610927032
ITA,2020,22903.763,14769.196,4,14,1,1,1,48.254,0.6448370951096551,0.311159691874213,Italy,1751650987476.49,29469.7989279182,50.3444915572159,48.254,517367852474.076,475402588861.136,100,33989465846.9344,358284846836.095,1188378443796.12,5.54742170866756,-8.42323992779932,52.4599990844727,12.8259753776361,23.379233231567,56.7526091414435,71.039,2.14179213063523,0.0559705463881882,323653821802.85,17.8986868297166,NA,NA,7,7,7,0.343168983325668,26.133134841918945,29.833295822143555,0.337,TRUE,1580652756479.1494,0.6170860071443041,56.676269898117276,10.74011,22.2908991330617,21.4109132994801,-0.09286360841743857,-0.10479898713176894,-0.027229809920805703,-0.08799265750026208,10.291121252767107
JOR,2020,2374.528,1259.7270000000003,3,16,3,1,1,39.947,0.5305168016548975,0.21192554675708192,Jordan,41362613665.9359,3806.87949354914,28.1652218731959,39.947,NA,NA,99.9,1882771633.92323,10365216335.2737,25140688740.8968,5.54551463395898,-2.86253982856009,50.2400016784668,32.8415074603822,3.89908540801378,58.0792660970113,91.418,1.33182496918067,0.0516759121146319,NA,21.4585413761158,NA,NA,2.5,2,3,0.366740771030834,15.033703804016112,18.841232299804688,0.367,TRUE,37388676710.093735,0.5315328574777375,NA,10.44668,11.1342830280501,3.63638801374481,-0.011088772651405066,NA,0.01780597372735393,-0.029043095475309144,8.244565101967433
KHM,2020,9228.709,3417.3050000000007,3,12,3,1,1,82.238,0.3702906874623526,0.30451965555528954,Cambodia,31922812945.0881,1908.63427518336,12.9375804463012,82.238,16576321478.8148,19995978326.9042,86.4,5083193751.42787,12406423397.5699,12415550602.2363,17.1874524662306,-4.96368199399319,9.60517978668213,31.0778017734446,5.4387369063124,57.5213483632843,24.232,2.05458542426352e-6,0.939357675669705,11652843640.7619,31.351227539335,NA,NA,2,1,3,0.47972234492404,34.98766326904297,44.19768142700195,0.347,TRUE,29905167751.23407,0.37336126734464326,114.56477807462863,4.997735,56.8902310420456,30.2384274285017,-0.036204773788249156,-0.018475343346995743,-0.0022834387806369705,-0.050911072643515354,7.554143226107224
LKA,2020,7999.093,3668.304,3,13,3,2,1,50.495,0.4585899926404156,0.23156501678377786,Sri Lanka,92711882117.9928,4229.74962899734,19.0691713263156,50.495,14436811140.1924,20926289404.1742,100,6926743986.15677,27415358965.689,52750393621.2673,25.650406093097,-5.12926234516283,64.8300018310547,23.3374525364923,10.7157108470966,51.6372974759332,18.713,2.73757863569001,0.0850400982115445,32015940249.7053,32.871120461166,NA,NA,4,4,4,0.456900812209754,32.88057327270508,41.93296432495117,0.485,TRUE,87092496573.11307,0.47226593177039194,38.14300792573771,10.8273,42.547077792842,26.6972848580881,-0.04734861159041159,-0.006311689962220868,-0.034146430427270946,-0.05265487718571826,8.349898080926232
MEX,2020,50846.443,28253.818999999992,2,5,4,1,1,56.426,0.5556695283483251,0.3135420880658259,Mexico,1170944075658.48,9234.64362485294,21.6980704247972,56.426,441766474770.265,438021073609.397,99.4,41340586100.3298,338795816317.481,731007970627.747,6.95249313285909,-9.10287152203078,36.2700004577637,25.9842947015035,7.48607987451515,50.3089773441429,80.731,3.84267437174223,1.55983378352436,225890192727.902,20.2366593515309,NA,NA,4.5,5,4,0.364335068902865,27.19884490966797,31.548831939697266,0.426,TRUE,1111144373045.5576,0.527168522057959,75.13489044170737,9.22105,30.3598038147639,21.6484356442825,-0.08723723402932393,-0.20264832444946634,-0.07990909967103654,-0.09544177520495722,9.130717302268053
MKD,2020,789.429,489.89899999999994,4,14,4,1,1,52.107,0.6205738578136856,0.32336242009097715,North Macedonia,10661068595.4055,5743.72649424581,34.9241702124671,52.107,6341803722.8676,8307975822.74059,100,947968369.520134,2302349490.85893,6013251369.06959,11.9161449079504,-3.65436823824773,68.3000030517578,17.2117164628178,16.3463390126845,50.5073201188734,58.482,1.41186953928734,0.144963330218282,3183505282.41228,29.9173738943342,NA,NA,5,5,5,0.378447727855379,32.693939208984375,34.06787109375,0.321,TRUE,9263569229.448654,0.4936116482086126,137.4138006383494,10.22815,17.5991675918944,17.2191011235955,-0.048019186549524306,-0.1637977228343388,-0.017426484941896803,-0.03722812934538666,8.655863493690106
MLI,2020,6236.222,1340.1360000000002,1,15,2,1,1,65.916,0.21489549281600306,0.14165051304459658,Mali,15830713976.5248,729.061137632465,14.5011206196834,65.916,3531900149.82551,4460403285.77492,50.6,5786178929.66378,2782069149.17751,6094240881.19484,5.8576351398094,-4.17116857548567,5.40999984741211,47.3193439270552,2.49059867843247,99.2426538469197,43.909,NA,9.46967710138959,2033934304.88312,17.3360475798786,NA,NA,2.5,2,3,0.568835310589109,31.705644607543945,40.19184112548828,0.359,TRUE,14662488960.036129,0.3644823662845318,50.486057972193386,1.62671,85.3039065947587,10.7884539147286,0.0340337296629194,-0.10266729997674418,-0.047491855113887205,-0.02632285591468353,6.59175759355729
MMR,2020,22274.731,8309.274000000001,3,12,3,1,1,60.151,0.37303588537163485,0.22438481540989208,Myanmar,68991135073.4698,1301.31386350598,NA,60.151,NA,NA,70.4,14579135702.7014,27678603846.3312,27494752060.8389,NA,-9.69306034482335,61.7888984680176,25.145748198512,6.50781568157013,46.3134094770448,31.141,20.299108694666,4.66301426840348,NA,NA,NA,NA,2.5,3,2,0.501957574854622,22.08767890930176,49.5965461730957,0.335,TRUE,69752491609.8715,0.35652034854673303,NA,6.5181575,65.4890854543122,NA,-0.09484210834517626,NA,-0.005818354955237304,-0.1019558774086704,7.17112969730775
MNG,2020,1297.517,624.4820000000001,3,3,4,1,1,61.967,0.48129003319417013,0.2982409948694314,Mongolia,13528524951.0287,4066.03410882791,33.1789935421218,61.967,6919741251.45001,8437183382.39859,99.5,2039617877.073,3876238626.65438,6164735616.69307,-3.79311796123765,-6.26542378289111,44.9500007629395,32.7657940634538,4.30635785893672,58.9121466009596,68.657,30.1134721065071,13.4736928829141,3330124174.20922,22.3835976647751,NA,NA,6.5,7,6,0.346092518220937,15.408316612243652,16.577333450317383,0.337,TRUE,12080592120.42045,0.3918662159056464,113.51514440368365,9.4237,42.732305722138904,23.7181759758109,-0.046648854157240294,-0.5218865090088833,-0.03703540343708145,-0.06470305502336693,8.310423382945018
MUS,2020,503.952,317.19000000000005,1,15,4,2,2,56.053,0.6294051814458521,0.3528004863558435,Mauritius,11853530018.6947,9362.87435896817,31.6871860675824,56.053,4383442964.98509,5070798043.17037,99.5,385310251.637959,2048106505.34111,7936392466.3725,-3.10405075339816,-14.5484955921362,60.5159225463867,16.3546398404642,11.4011750101113,38.4194108816657,40.76,0.290320929028787,0.00262996135685098,1968357198.727,18.214911088635095,NA,NA,6.5,7,6,0.410500471759618,19.335227966308594,22.309152603149418,0.381,TRUE,10369809223.35157,0.6261293287743347,79.75886502370838,9.99205,18.9730315741222,9.79562193399484,-0.15719826407002913,-0.2980969628560288,-0.06380457123853045,-0.1572211708721234,9.144507611962618
PER,2020,15736.87,6956.764999999998,2,5,4,1,1,68.924,0.44206789533115526,0.30469087617804547,Peru,191509018299.917,5831.83024758521,26.9065402747666,68.924,42799594581.2465,43805964729.7817,96.2,15739812961.6358,54799944952.2674,105914537466.201,11.1813950372917,-11.989123385761,55.2099990844727,25.503688428423,8.71807503122965,52.0259679366878,78.297,3.77608731917897,3.97961448773443,34907498466.6796,18.1912588877919,NA,NA,5,5,5,0.408023139702454,42.61091232299805,59.359615325927734,0.449,TRUE,176454295380.1042,0.4646907093272659,45.2227054787559,10.016962,56.3566277069346,19.968177976034,-0.11578473173295123,-0.2738868034792148,-0.11549125568408325,-0.12770978125839605,8.671086166197867
PRT,2020,4814.117,3087.885999999999,4,14,1,1,1,57.579,0.6414231311785731,0.3693250247013106,Portugal,203663018337.793,19778.7138255776,44.5273320079934,57.579,81422993698.1675,88066953271.0117,100,4093606614.14414,41121527878.1867,132170032978.685,1.59150322804289,-8.30107126608704,43.4500007629395,13.3376979493505,22.8627033998973,56.7408062962516,66.31,4.60416397341643,0.200282467054982,38683637365.1062,19.4185791809348,NA,NA,7,7,7,0.3190174318725,22.28546142578125,22.318632125854492,0.321,TRUE,177385167471.01584,0.6094502463592507,83.22077731759099,9.57594,16.6569076089548,17.421968728919,-0.08560834783247273,-0.049870793157040794,-0.024599840725850974,-0.08665948908494059,9.892361579077598
PSE,2020,956.774,709.05,3,16,3,1,1,40.936,0.7410841013656307,0.3033701877350346,Palestine State of,14037400000,2922.46801084844,29.2345671715076,40.936,2335900000,7189100000,100,1001000000,2388800000,8489800000,NA,-13.4963869730477,45.9000015258789,39.3067665649116,3.57539471825902,75.0766806037347,76.719,0.107838092378914,0,3328600000,24.3038431079663,NA,NA,NA,NA,NA,NA,NA,NA,0.381,TRUE,11879600000,0.5582648605861692,67.85444598002479,9.93848,27.6842561990112,-12.1474146423122,-0.12011850444001482,-0.22706543068522222,-0.07831996364663185,-0.14498400382484888,7.980183747468846
RWA,2020,4313.226,1447.1329999999998,1,15,2,1,1,62.66,0.3355105899853149,0.2102309356847983,Rwanda,10797493464.6628,826.391257189481,21.5299234136986,62.66,2177455552.27713,3813039370.62366,45.2,2500323318.8462,1957677399.73378,5394724902.10464,-2.04376737201295,-5.51636902603423,10.9620800018311,39.1565729772995,3.47570155666262,74.3140418599029,17.432,0.0438835362111073,4.10481845130795,2582963720.93002,23.7346563348968,NA,NA,2,2,2,0.565902341137258,26.56653594970703,37.68218231201172,0.492,TRUE,9852725620.68462,0.40367436507671917,55.480421845181176,4.87831,43.4301719835484,7.19858845145649,0.05595465185186299,0.13170438443553678,0.037098485344793986,0.010721553542985873,6.717068338356293
SLV,2020,2735.955,1249.8279999999997,2,5,4,1,1,56.752,0.4568159929531004,0.2592522123207435,El Salvador,23744951345.511,3808.53195436409,33.9446069790407,56.752,5990950921.76607,10185756839.2891,99.7,1328584863.49206,5760486372.67904,14500554908.5544,9.00458414705188,-8.07562588564387,34.3899993896484,26.3333356590365,7.70973010856142,51.6140634244598,73.444,3.20991367903261,0.764177304476048,4064930284.49954,17.2116179042815,NA,NA,5,6,4,0.419306460989312,40.713836669921875,45.48207092285156,0.373,TRUE,21589626144.7255,0.5260848384737201,68.12693580908679,7.15093,38.8226104734122,-0.194332614132792,-0.08222034173032,-0.12096538292323444,-0.053768555155436104,-0.08420396747929182,8.244999080053105
SVK,2020,2529.938,1979.2839999999997,4,4,1,1,1,58.906,0.7823448637871756,0.4608480654624737,Slovakia,96969818956.4464,17763.8564029317,42.1100121910824,58.906,88033644584.5222,85093032671.1867,100,1966081251.47109,27079951020.7965,57598959292.5031,5.02925768530228,-2.66902860343937,89.1387252807617,15.8547162995723,16.7640891006244,48.4093813779099,53.76,2.40048974080195,0.219233025168727,19785738118.6309,20.2268098788151,NA,NA,7,7,7,0.347106880427847,15.885612487792969,16.950294494628906,0.222,TRUE,86644991564.77069,0.5401142706379942,178.53666132290923,13.007195,14.9448214995135,21.2893234555177,-0.026195244399897177,-0.18461366749480135,-0.010974093351755698,-0.02705293915604834,9.784921132779438
THA,2020,37679.978,16666.720999999998,3,12,4,1,1,67.022,0.4423230024178888,0.29645372268051745,Thailand,432369701127.278,6035.18627737077,22.8313574596558,67.022,236183457576.938,213415438932.982,100,37531938876.2633,147704818376.722,247028418410.287,10.2653583740907,-6.20637326420599,35.5545997619629,16.1671338087241,12.8979852852991,40.974368915158,51.43,2.65541449875509,1.1095683956846,NA,23.7553851722696,NA,NA,2,1,3,0.412479820510565,45.02988815307617,48.38081741333008,0.379,TRUE,432265175663.2723,0.4508801957072356,103.98482949608214,8.83456,50.5231225039988,29.1575126214052,-0.06240786958603195,NA,0.0012242279189820238,-0.06407327753169412,8.705361999231052
TUR,2020,26812.183,15002.264000000001,3,16,4,1,1,49.334,0.5595316129238712,0.27603932591986263,Turkey,1015597272884.83,12179.6626536773,34.0682450532239,49.334,229628838249.057,248905435331.384,100,67637322892.2097,272699304143.734,554476863003.414,13.3135173725319,0.876219397794188,36.4532737731934,22.769897603882,8.96386441657962,46.4852950931551,76.105,2.69239035084596,0.397202384078982,NA,31.3406099954945,NA,NA,2.5,3,2,0.359077304897562,24.166507720947266,31.005115509033203,0.399,TRUE,894813490039.3577,0.48256346297022246,47.11850714419035,8.811284,30.1654124306438,28.2384345903856,0.018427889048627577,NA,-0.07075345909213526,0.008724028735102252,9.407522844137905
TZA,2020,26041.633,5472.532999999999,1,15,3,1,1,80.392,0.21014553887615262,0.1689402016133166,Tanzania United Republic of,61565931105.4141,1041.25964355469,14.2926515974573,80.392,8313120376.45536,10086883990.3305,39.9,15525363397.7228,17817145101.0076,23411109355.9653,26.5662988413733,-0.998987836780785,3.03198599815369,43.3726253088519,3.01899055886357,86.5379845130098,35.227,0.824710521238149,3.85169508025186,22564249463.8502,38.7464874924603,NA,NA,3,3,3,0.502536484422892,40.73649215698242,52.19911575317383,0.456,TRUE,56753617854.6957,0.3435507101425825,29.88666627209958,5.639968,86.040939765068,37.7402368406267,0.3209759253629336,0.34486896979195336,-0.04350919576521495,0.13056244940581507,6.948186454955274
UKR,2020,15995.553,10686.827000000001,4,4,4,1,1,55.087,0.66811238098489,0.3680430673131464,Ukraine,98118341609.8448,2324.107421875,37.2092047751482,55.087,48706714938.9793,63138934607.6029,100,11102424256.9997,21008288150.312,52152035290.6501,-0.739285598627013,-3.08458576352871,71.5417556762695,15.2834003668463,17.0963250246931,47.8846379680524,69.608,1.12836959729539,1.09312749593482,11665542021.9341,8.93229932738453,NA,NA,4.5,5,4,0.357215066620722,46.013572692871094,46.92462158203125,0.271,TRUE,84262747697.96179,0.4625844136788262,113.99056253042097,11.1233015,19.4650178029306,7.41913953158981,-0.03825049053356011,-0.4704113318237475,-0.022100446197947043,-0.03133167635490519,7.751091339741339
USA,2020,147794.858,100430.712,2,9,1,1,1,61.556,0.6795277816769512,0.41829012128906407,United States of America,19723580221938.2,59493.1459820135,31.8281473281133,61.556,2133651177330.58,2844816012316.62,100,NA,NA,NA,5.75876528705945,-3.10649046252769,90.9400024414062,18.3928572241369,16.0719119439363,52.5896813726484,82.664,12.7159907896534,0.329505971924439,4163873509823.31,21.4188185362955,NA,NA,6,6,6,0.298587671933384,7.953125,8.545856475830078,0.377,FALSE,NA,NA,25.241194213359584,13.68343,6.30663707241111,18.4863519215626,-0.02186765521381062,-0.05328049294897497,-0.020771783130395072,-0.031557650372139534,10.993616391318826
VNM,2020,53326.022,23397.35,3,12,3,1,1,74.367,0.43876046107470756,0.3262929920874278,Viet Nam,323972192107.065,3303.16949807493,NA,74.367,281812958435.956,268903208469.613,99.8,40003447238.4642,117837862507.011,137677480505.793,20.2118201630398,1.91581434772165,36.2106094360352,24.3889440319711,7.56724481954587,46.9641361395404,37.34,0.94849894404578,1.8108819584417,112467157578.272,31.9156883938063,NA,NA,1.5,1,2,0.463585713806796,10.618350982666016,14.429627418518066,0.351,TRUE,295518790251.2682,0.3943729730882912,169.98871518070618,8.455349,55.1330875736231,34.5541117313989,0.02825127993409282,0.040296152834525145,-0.029767532615332826,0.018976936975587222,8.102637740475883
VUT,2020,75.841,21.842,5,6,3,2,2,58.039,0.28799725742012894,0.16715072823406862,Vanuatu,821054304.95471,2747.30576044379,34.0395886742464,58.039,149462415.599899,483875896.164573,67.3,NA,NA,NA,40.2927908681295,-7.17743078607894,19.1762523651123,39.0050809998712,4.05961349601902,75.6376501563271,25.525,NA,0.629507608350041,390299301.00434,46.9069561322418,NA,NA,6,6,6,0.549852127880632,NA,NA,0.381,FALSE,NA,NA,77.13720127189485,7.18321,61.0029748419,15.3370374253066,-0.0512142599202825,0.406064288396486,-0.009551236496864846,-0.07448037302870958,7.918375986942892
ZMB,2020,5665.726,1585.6059999999998,1,15,3,1,1,60.872,0.27985928016991996,0.17035594102503368,Zambia,23418945736.8993,1228.73500113195,25.372234409729305,60.872,NA,NA,44.6,1199311281.85193,8159875604.92946,13021417368.5522,23.4744704163361,-5.56773502453288,39.4531097412109,43.3344027971507,1.80827618085464,82.2910754691753,44.629,1.73850401929445,16.2222307618142,NA,32.2448509933493,NA,NA,4,4,4,0.488602435064533,39.64232635498047,47.14704895019531,0.556,TRUE,22380604255.333588,0.47431280615086524,NA,7.284893,75.3260840533377,48.0021603988089,-0.028245731870043755,NA,0.02214173885927906,-0.05728738123917587,7.11374046478012
AFG,2021,7679.474,2945.0950000000003,3,13,2,1,1,40.932,0.38350217736266834,0.1569751112380874,Afghanistan,16345202562.5485,408.625855217403,NA,40.932,NA,NA,97.7,4777766384.05654,4442710947.69659,6825314582.80068,NA,-22.5844818732987,9.46000003814697,43.90812524631,2.35254951873996,86.0834681804276,26.314,NA,0.428525449642917,NA,13,NA,NA,1.5,1,2,0.586877870830077,NA,NA,0.317,TRUE,16045791914.55381,0.346256023576883,NA,2.98507,82.268041466709093,-9.74070711301084,-0.20602124694301338,NA,-0.14470384493189847,-0.32007030423846494,6.012799957957212
AGO,2021,11108.53,3738.6549999999997,1,15,3,1,1,76.372,0.3365571322218151,0.25703541302044464,Angola,82375341952.5616,2385.44881834294,NA,76.372,17691149555.1948,11906607758.7255,48.2,9947145163.25371,27123283361.3934,44742174845.121,14.0408534283719,-1.96959068680444,22.049186706543,44.9092503744813,2.74470411565894,91.0363983104785,67.46,94.1637464395459,29.9674348417559,29177577436.6229,26.4373618826197,NA,NA,2.5,2,3,0.50930227070466,NA,NA,0.493,TRUE,81812603369.76811,0.4237789326328369,35.93036048453079,5.8442917,65.3403312804492,47.4634152306336,-0.04611324205266243,0.0325536817843286,0.017848062507591855,-0.11060605454367245,7.777142569409682
ALB,2021,1247.947,535.405,4,14,4,1,1,58.869,0.4290286366328057,0.2525648680993664,Albania,13659219676.8332,4858.05201500931,24.3982953106337,58.869,4587761554.61007,6553552579.49444,100,2399686475.2945,2995805479.21135,6546910908.50598,3.29652877577894,9.9843075683015,51.8425102233887,17.3674317294264,15.2660050732804,48.441574280023,62.969,0.0239145120005926,1.44260146706838,3635347171.83392,28.7944313898395,NA,NA,5,5,5,0.391798528387356,NA,NA,0.375,TRUE,11942402863.01183,0.4038352955669722,81.56625632868914,10.121144,52.1134656991171,15.4701682179264,0.08589833054125862,0.1949575785984159,0.01867194127720584,0.09516751115764954,8.488392816587817
ARE,2021,7165.128,4430.420999999999,3,16,1,1,1,77.054,0.6183310333046388,0.4764487944025564,United Arab Emirates,400036290943.156,41778.5838745072,4.33677211641606,77.054,416370930605.076,341702370861.64,100,4138038284.67542,167261344063.424,230774043457.462,NA,2.45717457525512,73.4800033569336,16.5083622023306,1.61923304492939,22.1412793084987,87.299,70.3219846270872,17.634095847399,82326120702.2896,25.8270196964687,NA,NA,1.5,1,2,0.381091955933742,NA,NA,0.296,TRUE,402173425805.5614,0.5023395535746162,189.50113242961652,12.77375,4.41177434579684,44.5242553129105,0.002807209950365319,4.6121017415856613e-4,-0.026307532699820335,-0.021340752848621136,10.640139139718192
ARG,2021,12241.621,7622.630999999998,2,5,4,1,1,60.358,0.6226815059868295,0.3758381033835305,Argentina,568636554720.066,12549.2811699342,22.8967901577179,60.358,68059391434.0607,65339273223.5885,100,29541085595.2382,128247562178.788,320968997286.171,11.7544674324012,10.1485599877349,NA,23.2387470933239,11.9186207827562,54.2195244410156,92.229,2.64279316542856,2.65308888983975,97768327782.0151,18.0762892471421,NA,NA,6,6,6,0.372549520103817,NA,NA,0.378,TRUE,478757645060.1972,0.5250285623418149,23.459389578519094,11.14408,27.5889333220598,21.1310180177491,0.09931860793176028,0.26345059406004623,0.07453117812367349,0.09665981398129553,9.437418665623444
ARM,2021,1178.565,621.905,3,16,4,1,1,63.149,0.5276798479506858,0.33322454718237854,Armenia,12633615899.6682,4264.79961505187,24.968529504044,63.149,4360861303.36513,5734834650.90331,100,1372871903.49866,3379750197.29053,6841457686.55129,1.19621469942515,5.77142760758333,94.7174606323242,20.0488372753343,12.600194715032,48.4759951441955,63.431,1.84437960576672,7.05429982361028,3070075041.85476,22.9638762261581,NA,NA,4,4,4,0.365599081686021,NA,NA,0.363,TRUE,11594079787.34048,0.4471940985084075,79.9113732318994,11.3303,62.7316897165928,15.1068673835716,0.05638033344231275,0.19474407678796268,0.011098751679099017,0.05611023654340741,8.35815047524684
AUS,2021,13100.828,9057.087000000003,5,1,1,1,1,65.965,0.6913369903032086,0.4560404456535116,Australia,1522541404227.63,59276.503107197,32.6329859403151,65.965,296225829148.451,301479459846.075,100,31241504727.0473,332579893486.721,1060935434034.7,6.43731113488443,1.96739983729857,81.129997253418,18.4234342046625,16.7491873637801,54.2558157593525,86.362,27.706071696529,13.3578752832739,NA,22.9372400904775,NA,NA,7,7,7,0.303562632159275,NA,NA,0.326,TRUE,1424756832248.4683,0.6094634664819798,39.25707946824185,12.72682,13.4807247638202,26.7481597183269,0.02089191760487452,NA,0.01313830707640573,0.019482966771949606,10.989968268810271
